ticker,year,sector,revenue_mln,ebitda_mln,net_profit_mln,equity_mln,assets_mln,net_debt_mln,total_debt_mln,cash_mln,CFO_,CAPEX_,FCF,interest_expense_mln,interest_income_mln,ev_mln,market_cap_mln,roe_pct,roa_pct,net_margin_pct,ebitda_margin_pct,net_debt_to_ebitda,debt_to_equity,debt_to_ebitda,equity_to_assets_pct,pe,pbv,ps,ev_ebitda,EV_Sales,p_fcf,fcf_yield_pct,div_yield_pct,payout_ratio_pct,revenue_yoy_pct,ebitda_yoy_pct,revenue_cagr3y_calc,ebitda_cagr3y_calc,mom_12_1_pct,mom_6_1_pct,mom_3_0_pct,total_return_pct,vol_price_pct,down_vol_pct,idio_vol_pct,beta_imoex,amihud_12m,turnover_12m,log_market_cap,price_start,price_end,cost_of_risk_pct,coverage_ratio_pct,credit_portfolio_mln,customer_funds_mln,loans_to_assets_pct,loans_to_customer_funds_pct,nim_pct,npl_ratio_pct,operating_expenses_mln,provisions_stock_mln,oil_capex_mln,oil_cogs_mln,oil_div_payout_pct,oil_fcf_margin_pct,oil_fcf_mln,oil_gross_profit_mln,oil_ocf_mln,oil_operating_income_mln,liquidity_master,is_delisted,delist_year,gov_share_pct,is_state_owned,gdp_growth_yoy_pct,gdp_nominal_bln,fnb_bln,tax_revenue_fed_bln,ndpi_tax_bln,corruption_rank,budget_expenditure_mln,budget_balance_to_gdp_pct,military_spending_mln_usd,oil_gas_revenue_bln,money_supply_m2_bln,money_supply_broad_bln,ofz_market_volume_bln,mortgage_securitization_bln,corporate_defaults_count,nonresident_share_eurobonds_pct,avg_credit_rate_pct,cbr_balance_mln,deposit_rate_pct,corporate_loans_mln,private_sector_loans_mln,bank_securities_bln,bank_bonds_bln,consumer_lending_bln,banks_net_profit_bln,interest_rate_spread_pct,bankruptcies_count,manufacturing_confidence,labor_productivity_yoy_pct,gdp_usd_bln,gdp_agriculture_bln,gdp_construction_bln,gdp_manufacturing_bln,gdp_mining_bln,gdp_electricity_bln,oil_production_kbpd,gold_reserves_tonnes,industrial_production_yoy_pct,mining_production_yoy_pct,steel_production_kt,key_rate_pct,refinancing_rate_pct,foreign_trade_turnover_bln,retail_trade_yoy_pct,oil_export_mln_usd,gasoline_price_usd,housing_price_index,ruonia_index,moex_bluechip_index,default_probability_pct,inflation_dec_yoy_pct,gdp_quarterly_yoy_pct,gov_borrowing_gross_bln,gov_borrowing_net_bln,ofz_pk_gross_bln,ofz_fixed_gross_bln,total_ofz_gross_bln,ofz_pk_share_pct,accruals_ratio,cash_conversion,interest_coverage,capex_to_revenue,fcf_to_net_profit,cash_to_total_debt,lag1_roe_pct,lag1_roa_pct,lag1_net_margin_pct,lag1_ebitda_margin_pct,lag1_net_debt_to_ebitda,lag1_debt_to_equity,lag1_div_yield_pct,lag1_payout_ratio_pct,trend3y_roe_pct,trend3y_net_margin_pct,trend3y_net_debt_to_ebitda,vol3y_net_profit,vol3y_ebitda,dps_rub,div_paid_flag,div_streak,div_growth_streak,div_cut_count_5y,dps_cagr_3y,free_float_pct,listing_level,statutory_tax_rate_raw,statutory_tax_rate_filled,statutory_tax_rate_fill_method,tax_rate_source_type,tax_rate_source_name,tax_rate_source_url,tax_source_quality_score,total_income_tax_expense,current_income_tax_expense,deferred_income_tax_expense,profit_before_tax,effective_tax_rate_raw,effective_tax_rate_filled,effective_tax_rate_fill_method,current_tax_rate_raw,current_tax_rate_filled,current_tax_rate_fill_method,tax_calc_reason,tax_imputed_company_level,tax_source_url,tax_source_name,steel_global_hrc_avg_y,steel_global_hrc_eoy,steel_global_hrc_yoy,steel_global_rebar_avg_y,steel_global_rebar_eoy,steel_global_rebar_yoy,iron_ore_avg_y,iron_ore_eoy,iron_ore_yoy,steel_russia_domestic_avg_y,steel_russia_domestic_eoy,steel_russia_domestic_yoy,steel_russia_primary_series,steel_russia_primary_series_type,steel_russia_proxy_level,steel_russia_is_proxy,steel_russia_source_url,steel_russia_source_name,steel_spread_russia_vs_global,steel_spread_russia_vs_global_zscore,div_cut_count,usdrub_avg,brent_usd,cbr_bci,inter_brent_x_fcf,inter_usdrub_x_revenue,inter_bci_x_streak
KFBA,2011,Недвижимость,6643.405,2666.763,953.224,32785.924,50744.083,9526.308,,691.318,112.045,93.028,19.017,,,6958211.99,6885.04404,2.91,1.878492907242013,14.35,40.14150875943887,3.572236452958137,0.55,3.572236452958137,64.6103389039467,7.29,0.21,1.036372769686629,2609.235237627041,1047.386391466424,362.0468023347531,0.276207383562357,,,,,,,,,,,,,,,,,8.83710680765646,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,3.995,60114.0008368756,2794.43,452.3,182.02,143.0,20004848.3,0.8,70237.5,,7149.6,8644.1,2903.285,87.06501,71.0,76.0,9.3,18562735,6.9,13878544.0,19105863.0,5781.50795,4725.01236,,692.80554,4.0167,2363.0,-6.0,3.3,2045.92,1154.4,2046.0,3738.8,3777.6,777.8,9869,882.96,4.1,1.3,5886,,,,9.4,49413.0,,105.83,1.06816,9592.15,,106.1,1.2,,,,,,,,,,0.0140030601777251,0.0199501900917308,,,,,,,,,,,,,,,,0,0,0,0.0,,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,700.9166666666666,641.0,0.1732459199330451,695.4166666666666,651.0,0.2440369707811567,167.7541666666667,136.39,0.1500788644996018,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,0,29.39,111.26,9.33,111.26,0.0019524967295,0.0
KFBA,2012,Недвижимость,4334.244,-2359.309,-2830.939,30084.527,49189.981,11639.559,,576.933,-2745.004,186.76,-2931.764,,,,4813.52432,-9.41,-5.755113017831822,-65.32,-54.43415276112744,-4.93346102608857,0.64,-4.93346102608857,61.1598670875681,-1.75,0.16,1.110579911975422,,,-1.641852591136258,-60.90680767558686,,,-34.75869678274921,-188.470891489045,,,,,,,,,,,,,8.47918480166189,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,4.024,68103.449627683,2690.63,512.8,199.4,133.0,22825765.6,-0.1,81469.4,,7959.7,9852.8,3296.73,142.95336,15.0,71.5,9.4,20630744,7.0,16435183.0,23927880.0,6408.62995,5214.53907,,807.53465,3.5667,2395.0,-5.0,3.8,2208.29,1086.5,2146.9,4006.1,3808.0,787.8,10018,957.76,2.8,0.7,5626,,,,5.0,46629.0,0.99,112.11,1.12753,10102.06,,106.6,0.1,,,,,,,,,,0.0430894061340339,1.03561539121825,,2.91,,,40.14150875943887,3.572236452958137,0.55,,,,,,,,,0,0,0,0.0,,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,622.5833333333334,556.0,-0.111758411603852,656.6666666666666,615.0,-0.0557219892150988,128.4959259259258,128.51111111111,-0.2340224479714314,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,0,31.07,111.63,9.23,-111.63,0.0013466496108,0.0
KFBA,2013,Недвижимость,2480.443,-162.226,-2309.026,27715.841,18167.966,13276.942,,392.418,-1906.002,96.486,-2002.488,,,,,-8.33106958580113,-12.70932585408845,-93.08925865258745,-6.540202697663279,,,,,,,,,,,,,,-42.77103457950221,93.12400368073872,,,,,,,,,,,,,,,340.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,1.755,72985.7011300996,2900.64,523.9,220.1,127.0,24931128.3,-0.5,88352.9,,8598.2,10503.9,3734.835,235.62137,13.0,68.0,9.4,22562411,6.2,18191891.0,27911827.0,7155.53272,6182.41574,,804.96342,3.875,2938.0,-8.0,2.1,2292.47,1263.3,2114.8,3999.3,3848.2,752.9,10170,1035.21,0.4,2.0,5798,5.5,,,3.5,45688.0,1.0,103.57,1.19744,10163.1,,106.5,0.6,825.0,417.0,0.0,825.0,825.0,0.0,-0.0221832207303778,11.74905378915834,,0.0388986967247382,0.8672435910206295,,-9.41,,,-54.43415276112744,-4.93346102608857,0.64,,,,,,,,,0,0,0,,,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,576.5,568.0,-0.0740195422299558,617.75,616.0,-0.0592639593908629,135.3611885417325,135.79047619048,0.0534278621391024,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,0,31.91,108.56,7.77,-108.56,0.0007915093613,0.0
KFBA,2014,Недвижимость,5536.931,-3825.807,-4814.813,20830.238,49697.401,19497.888,,558.672,-3044.265,5.738,-3050.003,,,,,-23.1145366653996,-9.688259150614336,-86.95815425548919,-69.09616536669863,,,,,,,,,,,,,,123.223472581309,-2258.319258318642,-0.0589209021516156,,,,,-38.23529411764706,,,,,,,,340.0,210.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,0.736,79030.0400754322,4388.09,601.3,225.6,136.0,27215950.8,-0.5,84696.5,,9139.8,11332.0,4693.16417,418.69456,23.0,53.9,16.7,32897557,12.74,20849792.0,31878575.0,8313.65924,8068.19942,,517.63494,5.1,3543.0,-10.0,0.8,2059.24,1191.8,2077.0,4167.7,3960.5,764.8,10197,1208.19,3.9,3.1,6153,17.0,,,5.1,32504.0,0.86,105.12,1.30295,9298.92,,111.4,-0.2,362.0,-76.0,0.0,362.0,362.0,0.0,-0.0356265712969577,0.7957183935310903,,0.0010363141603173,0.6334624003050586,,-8.33106958580113,-12.70932585408845,-93.08925865258745,-6.540202697663279,,,,,,,,,,,0,0,0,,,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,558.1666666666666,524.0,-0.0318010985834056,587.4166666666666,529.0,-0.0491029272898961,96.95246212121248,68.39,-0.2837499200051602,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,0,38.6,98.97,4.07,-98.97,0.002137255366,0.0
KFBA,2015,Недвижимость,1907.054,-10171.257,-12218.713,8237.876,36820.623,19959.333,,69.074,1347.869,7.84,1340.029,,,,,-148.3235848658076,-33.18442765077603,,,,,,,,,,,,,,,,-65.55756248362134,-165.8591246239029,-0.2394112839626993,,,,,-9.523809523809524,,,,,,,,210.0,190.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,-1.973,83087.3600554023,5227.18,628.1,221.4,119.0,29307780.5,-2.4,66421.8,,8745.9,11043.8,4990.5442,455.57103,89.0,34.2,13.9,34947185,8.83,21253717.0,31649545.0,10051.14972,9703.82954,,113.95862,6.5208,3212.0,-11.0,-1.3,1363.48,1251.9,2130.5,4280.8,4056.2,758.1,10407,1414.54,-1.9,0.3,5950,11.0,,,-14.2,19988.0,0.52,96.79,1.48142,11637.9,,112.9,-0.3,682.0,82.0,182.0,500.0,682.0,26.68621700879766,-0.3684506370248,-0.1325174459754581,,0.0041110529644152,-0.1096702246791458,,-23.1145366653996,-9.688259150614336,-86.95815425548919,-69.09616536669863,,,,,-1.168102118139543,,,0.7991675407743848,1.072944522763677,,0,0,0,,,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,397.9166666666667,309.0,-0.2871006270528515,442.8333333333333,364.0,-0.2461342034331111,55.85416666666666,40.5,-0.4239015137456093,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,0,61.32,52.32,-1.45,52.32,0.0011694055128,0.0
KFBA,2016,Недвижимость,6175.189,-2605.47,-7006.446,2694.489,24491.935,16410.079,,142.095,181.679,7.192,174.487,,,,,,-28.60715578413874,-113.4612398098261,-42.19255475419456,,,,,,,,,,,,,,223.8077684218696,74.3839920670572,0.3553152788152329,,,,,85.78947368421052,,,,,,,,190.0,353.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,0.194,85616.0838147386,4359.16,637.6,260.8,131.0,30888762.9,-3.4,69245.3,,9076.1,11882.7,5632.72924,496.60972,104.0,29.9,11.99,28974106,6.9,22036746.0,32680358.0,9808.66871,9301.78072,,694.14288,5.6292,3281.0,-8.0,0.1,1276.79,1269.9,2180.6,4364.3,4115.0,797.6,10830,1615.22,4.1,4.0,6190,10.0,10.0,,-5.6,21507.0,0.63,97.02,1.64573,14736.86,,105.4,0.8,1050.0,410.0,357.0,693.0,1050.0,34.0,-0.2934894690844149,-0.0697298376108725,,0.0011646607091701,-0.024903781460672,,-148.3235848658076,-33.18442765077603,,,,,,,,,,0.4746170196852711,0.7339696143196912,,0,0,0,,,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,364.6666666666667,421.0,-0.0835602094240838,397.75,411.0,-0.1018065487391794,58.42416666666667,80.02,0.0460126818351362,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,0,66.83,43.64,0.5,43.64,0.0041268788087,0.0
KFBA,2017,Недвижимость,8238.630000000001,-835.0690000000001,-2705.85,16709.362,86315.571,50322.124,,2338.921,-6639.889,41.461,-6681.35,,,,,-16.19361648876839,-3.134834154083277,-32.84344605838591,-10.13601776023441,,,,,,,,,,,,,,33.41502583969496,67.9493910887479,0.1416385602002572,,,,,176.2039660056657,,,,,,,,353.0,975.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,1.827,91843.1542413524,3752.94,993.9,426.5,135.0,31989128.0,-1.5,66913.0,,9854.1,14701.5,6779.5743,490.38698,104.0,38.0,9.73,30815106,5.38,24380792.0,36446250.0,10198.32323,9916.72144,,539.08384,4.6992,3770.0,-5.0,2.1,1574.2,1268.3,2154.2,4379.8,4059.2,753.7,10527,1838.76,-1.7,-1.1,6240,7.75,7.75,,3.3,25082.0,0.71,98.38,1.80019,13672.33,0.27,102.51,0.0,1756.0,1091.0,559.0,1197.0,1756.0,31.83371298405467,0.0455773964583979,7.951305820237608,,0.0050325114733881,2.469224088548885,,,-28.60715578413874,-113.4612398098261,-42.19255475419456,,,,,,,,0.6516398969021432,1.0929112082935,,0,0,0,,,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,510.6666666666667,561.0,0.4003656307129799,486.9166666666667,548.0,0.2241776660381311,71.76,72.25,0.2282588540700909,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,0,58.3,54.13,2.57,-54.13,0.00480312129,0.0
KFBA,2018,Недвижимость,24544.234,193.755,-5013.39,11227.445,116946.388,45868.047,,15083.86,5316.1,106.037,5210.063,,,33831.833627,,-44.65299095208216,-4.286913076785236,-20.42593792089825,0.7894114764388246,,,,,,,,,1.378402504922337,,,,,197.9164497009818,123.2022743030816,1.343484924274414,,,,,-15.8974358974359,,,,,,,,975.0,820.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,2.806,103861.651089246,4036.048,1163.3,505.8,138.0,33880685.6,2.9,61609.2,836.1,10646.9,16063.4,7511.60703,554.907,105.0,45.6,9.24,39368943,5.64,27491225.0,42281884.0,11085.29924,11066.28283,,997.8892,3.5025,3327.0,-8.0,3.1,1657.33,1336.2,2160.8,4556.1,4287.1,780.2,10629,2113.03,6.4,7.3,6184,7.75,7.75,62834.9308,2.7,34970.0,0.68,104.09,1.9332,15796.11,1.18,104.26,0.7,1037.0,475.0,334.0,703.0,1037.0,32.20829315332691,-0.0883267125787587,27.437227426389,,0.0043202407538976,-1.039229543283088,,-16.19361648876839,-3.134834154083277,-32.84344605838591,-10.13601776023441,,,,,,0.8369965256646901,,0.4384611117141192,1.308269542351846,,0,0,0,,,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,590.75,562.0,0.1568211488250652,572.6666666666666,530.0,0.1761081636145813,69.75166666666667,69.16,-0.0279868078781123,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,0,62.93,71.34,2.45,71.34,0.0154456864562,0.0
KFBA,2019,Недвижимость,56808.827,5950.595,-1442.761,9776.304,161784.241,72834.467,,17313.236,-6927.887,284.45,-7212.337,,,32413.842951,,-14.75773462036369,-0.891780924447394,-2.539677504694825,10.47477181671081,12.23986290446586,,,,,,,5.447159981648894,0.570577578568908,,,,,131.4548785674061,2971.195582049496,1.095343307232924,,,,,-4.268292682926833,,,,,,,,820.0,785.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,2.198,109608.30574101,7773.06,1388.8,503.4,137.0,36995282.6,1.9,65201.3,658.8,10979.7,16823.4,8969.10849,772.59929,96.0,54.8,7.8,40513074,4.74,29742572.0,47310741.0,11685.254149,10360.564351,8925.502793,1715.087349,3.3492,3147.0,-2.0,2.4,1693.12,1402.7,2107.4,4726.8,4326.1,768.8,10412,2271.16,1.7,1.6,6159,6.25,6.25,61572.653,1.8,30821.0,0.73,103.78,2.07683,20823.93,0.14,103.04,-0.5,2087.0,1495.0,989.0,1098.0,2087.0,47.38859607091519,0.0339039573081781,-1.164234332869234,,0.0050071444002883,4.998982506458104,,-44.65299095208216,-4.286913076785236,-20.42593792089825,0.7894114764388246,,,,,0.0284880834074738,0.8144851682120747,,0.5928601277753323,2.066420475042665,,0,0,0,,,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,504.6666666666667,435.0,-0.1457187191423331,504.0833333333333,457.0,-0.1197613504074505,93.84916666666668,92.65,0.3454756158753675,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,0,64.62,64.3,3.42,-64.3,0.0367098640074,0.0
KFBA,2020,Недвижимость,70609.936,9547.892,1073.617,7441.296,178189.706,94328.027,,15684.227,-27417.35,427.437,-27844.787,,,48760.400333,,14.42782278785846,0.602513480773126,1.520489977501183,13.52202330278277,9.879461037054044,,,,,,,5.106928349524691,0.6905600414791482,,,6.162574089754445,,24.29395171282097,60.45272783646004,1.046461630072316,,,,,50.44585987261148,,,,,,,,785.0,1181.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,-2.654,107658.13102957,13545.66,1347.1,335.5,129.0,42150920.5,-4.0,61712.5,453.0,13826.3,18472.4,13709.98299,1040.8631,140.0,55.1,6.18,50272621,3.42,33136556.0,53086129.0,15691.772299,15530.538308,9707.467116,1608.061621,3.0067,2467.0,-1.2,-0.4,1493.08,1359.9,2109.8,4848.0,4008.9,765.1,9140,2298.53,2.1,-6.0,6110,4.25,4.25,60358.4396,-2.2,17314.0,0.64,109.46,2.1815731655,21651.06,0.3,104.9,0.7,5310.0,4613.0,2717.0,2593.0,5310.0,51.16760828625235,0.159891206061028,-2.871560549700395,,0.0060534964937512,-25.93549375615327,,-14.75773462036369,-0.891780924447394,-2.539677504694825,10.47477181671081,12.23986290446586,,,,1.200202639107594,1.344421307744562,,1.704781654778419,0.9020570481965118,72.78,1,1,0,,,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,452.0833333333333,526.0,-0.1041941875825628,457.5833333333333,484.0,-0.0922466523392295,108.9183333333333,155.43,0.1605679325868636,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,0,72.32,41.96,-5.24,-41.96,0.0510651057152,-5.24
KFBA,2022,Недвижимость,83069.0,14205.0,969.0,8098.0,243329.0,180809.0,,1372.0,-44825.0,56.0,-44881.0,,,64840.486826,,11.96591751049642,0.3982262697828866,1.166500138439129,17.10024196752098,12.72854628651883,,,,,,,4.564624204575853,0.7805617838905007,,,2.65034965034965,,17.64491614891139,48.77629533304315,0.5014003053999636,,,,,33.19220999153261,,,,,,,,1181.0,1573.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,-1.436,156940.92321614,10434.58,2100.0,983.9,137.0,55181805.701125,-2.3,102366.6,931.5,16454.7,24428.6,17960.74318,1770.834123,281.0,47.5,8.93,48479465,5.48,49165000.0,76575000.0,19020.43882,19433.14347,11978.175865,203.197934,3.8575,,-2.6,-2.9,2291.61,1544.7,2408.6,4941.4,4232.8,801.0,9832,2332.74,-2.2,-1.6,5500,7.5,7.5,69167.2798,-10.4,,0.74,111.83,2.56105073,13791.28,97.33,,,3390.0,2771.0,735.0,2655.0,3390.0,21.68141592920354,0.1881978720168989,-3.155579021471313,,0.0006741383668998,-46.31682146542828,,14.42782278785846,0.602513480773126,1.520489977501183,13.52202330278277,9.879461037054044,,6.162574089754445,,0.9740957833337948,1.06363497130613,0.0210350035248257,7.119671350010476,0.4179838911283313,41.69,1,2,0,1.0,,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,788.8333333333334,602.0,-0.0539676194283429,817.5,731.0,0.2100653756013322,121.3008333333333,111.84,-0.2498866283264279,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,0,68.35,100.93,-0.45,-100.93,0.0567776615,-0.9
KFBA,2023,Недвижимость,63361.0,11499.0,785.0,8883.0,210818.0,143924.0,,5731.0,-25846.0,60.0,-25906.0,,,78319.644893,,8.837104581785434,0.3723590964718382,1.23893246634365,18.14838780953583,12.51621880163492,,,,,,,6.810996164275155,1.236085997585265,,,,,-23.7248552408239,-19.04963041182682,0.0370556620834399,,,,,20.78830260648443,,,,,,,,1573.0,1900.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,4.083,176413.58712707,11965.07,2026.6,989.95,141.0,62983767.4022013,-1.9,109203.6,650.5,18521.4,26506.8,20029.93812,2414.479557,296.0,,16.11,61518558,12.89,61359838.286,95086607.271,21681.149237,22065.816596,13609.319245,3282.337327,4.0542,,5.1,2.3,2071.51,1469.3,2568.1,5336.4,4179.3,808.4,10126,2332.74,2.7,-0.7,6000,16.0,16.0,55837.0,10.7,,0.6,108.51,2.8216683936,19746.46,,,,2946.0,1966.0,607.0,2339.0,2946.0,20.60420909708079,0.1263222305495736,-2.247673710757457,,0.0009469547513454,-33.00127388535032,,11.96591751049642,0.3982262697828866,1.166500138439129,17.10024196752098,12.72854628651883,,2.65034965034965,,-0.2380322509335218,-0.1075763105065103,0.1126042359701362,0.1550245359231974,0.199030063065378,,0,0,0,1.0,,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,619.5,581.0,-0.2146630044369322,658.1666666666666,606.0,-0.1949031600407748,120.5741666666667,137.05,-0.0059906156181944,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,1,85.81,82.49,7.03,-82.49,0.0543700741,0.0
KFBA,2024,Недвижимость,46990.0,5059.0,-3038.0,7882.0,206747.0,143212.0,,4622.0,-44707.0,103.0,-44810.0,,,72878.500614,,-38.54351687388988,-1.469428818797854,-6.465205362843158,10.76612045115982,,,,,,,,14.40571271278909,1.550936382506916,,,2.7460407239819,,-25.83766039046101,-56.00486998869467,-0.126935072167784,,,,,-6.947368421052635,,,,,,,,1900.0,1768.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,4.1,201152.09215769,11879.97,2750.87,1052.1,154.0,74166423.6969205,-1.7,148967.3,790.2,18889.7,27958.4,23069.9352776829,2952.579539,,,23.98,76428711,21.57,75206577.428,112153273.291,25760.929187,26621.434649,14121.086097411,4039.463701,,,6.7,,2173.84,1338.1,2643.3,5845.6,4140.5,803.5,9805,2332.74,8.2,1.9,5700,21.0,21.0,48700.0,5.2,,0.55,106.63,3.3524959674,18523.33,,,,4007.0,3200.0,1350.0,2657.0,4007.0,33.69104067881208,0.2015458507257663,-8.83712196086183,,0.0021919557352628,14.74983541803818,,8.837104581785434,0.3723590964718382,1.23893246634365,18.14838780953583,12.51621880163492,,,,-1.276639765290542,-1.290499994893508,,5.285508937207789,0.4581791318403324,48.55,1,1,1,1.0,10.07773785800543,5.0,,0.2,0.2,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,571.3333333333334,515.0,-0.0777508743610437,609.75,584.0,-0.073562927323373,109.3975,102.21,-0.0926953673050474,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,1,92.66,80.52,7.09,-80.52,0.043540934,7.09
KFBA,2025,Недвижимость,,,,,,,,,,,,,,,71064.647132,,,,,,,,,,,,,,,,,,,,,,,5.158264947245028,5.1219512195122,1.173708920187799,37.70115860259974,22.31096641978509,39.25353354010555,0.0002470702834328,3.30590779523711e-07,558270.7564102564,11.17134526473477,1704.0,1724.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0,,,13162.8,2966.74,1074.79,,46032418.2045937,,,582.5,18846.3,27818.6,26629.2957909854,3293.043893,,,18.71,67197333,15.71,77991423.65,115079190.973,27052.460713,27366.374667,13289.642644,2826.155,,,-1.6,,,957.0,1565.2,4974.4,3845.6,635.3,9783,2329.63,0.3,0.2,5200,16.5,16.5,,2.8,,0.762,104.97,3.938376001,16332.76,,,,4781.0,3920.0,1625.0,3156.0,4781.0,33.98870529177997,,,,,,,-38.54351687388988,-1.469428818797854,-6.465205362843158,10.76612045115982,,,2.7460407239819,,,,,,,,0,0,0,1.0,,5.0,,0.25,0.25,none,official,Russian Tax Code Art. 284; OECD CTS 2025,https://www.oecd.org/en/data/datasets/corporate-income-tax-rates-database.html,1,,,,,,,source_unavailable,,,source_unavailable,no_tax_note,0,,,512.3333333333334,,-0.1032672112018669,565.4444444444445,,-0.0726618377294884,100.1816666666667,104.59,-0.0842417178942235,,,,,missing,missing,,,Not available: Rosstat product-level steel prices require CEIC/Rosstat EMISS paid access,,,2,83.21,69.14,3.0,0.0,0.0,0.0
