ID;TRADEDATE;OPEN;CLOSE
MCFTR;2006-06-05;1385,2;1385,2
MCFTR;2006-06-06;1297,02;1297,02
MCFTR;2006-06-07;1295,33;1295,33
MCFTR;2006-06-08;1195,62;1195,62
MCFTR;2006-06-09;1214,52;1214,52
MCFTR;2006-06-13;1103,02;1103,02
MCFTR;2006-06-14;1171,39;1171,39
MCFTR;2006-06-15;1226,34;1226,34
MCFTR;2006-06-16;1203,2;1203,2
MCFTR;2006-06-19;1222,46;1222,46
MCFTR;2006-06-20;1258,89;1258,89
MCFTR;2006-06-21;1251,51;1251,51
MCFTR;2006-06-22;1215,91;1215,91
MCFTR;2006-06-23;1221,02;1221,02
MCFTR;2006-06-26;1225,97;1225,97
MCFTR;2006-06-27;1271,69;1271,69
MCFTR;2006-06-28;1294,57;1294,57
MCFTR;2006-06-29;1316,99;1316,99
MCFTR;2006-06-30;1356,94;1356,94
MCFTR;2006-07-03;1380,33;1380,33
MCFTR;2006-07-04;1400,58;1400,58
MCFTR;2006-07-05;1337,98;1337,98
MCFTR;2006-07-06;1393,43;1393,43
MCFTR;2006-07-07;1393,62;1393,62
MCFTR;2006-07-10;1411,06;1411,06
MCFTR;2006-07-11;1394,89;1394,89
MCFTR;2006-07-12;1402,71;1402,71
MCFTR;2006-07-13;1332,86;1332,86
MCFTR;2006-07-14;1338,29;1338,29
MCFTR;2006-07-17;1301,71;1301,71
MCFTR;2006-07-18;1321,25;1321,25
MCFTR;2006-07-19;1357,68;1357,68
MCFTR;2006-07-20;1354,11;1354,11
MCFTR;2006-07-21;1340,66;1340,66
MCFTR;2006-07-24;1363,38;1363,38
MCFTR;2006-07-25;1357,93;1357,93
MCFTR;2006-07-26;1370,24;1370,24
MCFTR;2006-07-27;1419,35;1419,35
MCFTR;2006-07-28;1414,99;1414,99
MCFTR;2006-07-31;1406,77;1406,77
MCFTR;2006-08-01;1396,2;1396,2
MCFTR;2006-08-02;1426,16;1426,16
MCFTR;2006-08-03;1435,26;1435,26
MCFTR;2006-08-04;1477,59;1477,59
MCFTR;2006-08-07;1469,29;1469,29
MCFTR;2006-08-08;1462,28;1462,28
MCFTR;2006-08-09;1490,79;1490,79
MCFTR;2006-08-10;1482,22;1482,22
MCFTR;2006-08-11;1508,4;1508,4
MCFTR;2006-08-14;1503,34;1503,34
MCFTR;2006-08-15;1504,67;1504,67
MCFTR;2006-08-16;1515,88;1515,88
MCFTR;2006-08-17;1495,21;1495,21
MCFTR;2006-08-18;1431,79;1431,79
MCFTR;2006-08-21;1458,5;1458,5
MCFTR;2006-08-22;1485;1485
MCFTR;2006-08-23;1484,7;1484,7
MCFTR;2006-08-24;1467,83;1467,83
MCFTR;2006-08-25;1484,79;1484,79
MCFTR;2006-08-28;1478,53;1478,53
MCFTR;2006-08-29;1483,91;1483,91
MCFTR;2006-08-30;1492,77;1492,77
MCFTR;2006-08-31;1482,09;1482,09
MCFTR;2006-09-01;1467,04;1467,04
MCFTR;2006-09-04;1484,73;1484,73
MCFTR;2006-09-05;1515,33;1515,33
MCFTR;2006-09-06;1479,69;1479,69
MCFTR;2006-09-07;1434,66;1434,66
MCFTR;2006-09-08;1438,25;1438,25
MCFTR;2006-09-11;1380,36;1380,36
MCFTR;2006-09-12;1403,17;1403,17
MCFTR;2006-09-13;1416,04;1416,04
MCFTR;2006-09-14;1413,14;1413,14
MCFTR;2006-09-15;1401,14;1401,14
MCFTR;2006-09-18;1416,36;1416,36
MCFTR;2006-09-19;1428,23;1428,23
MCFTR;2006-09-20;1400,94;1400,94
MCFTR;2006-09-21;1378,83;1378,83
MCFTR;2006-09-22;1330,16;1330,16
MCFTR;2006-09-25;1284,4;1284,4
MCFTR;2006-09-26;1335,85;1335,85
MCFTR;2006-09-27;1364,27;1364,27
MCFTR;2006-09-28;1399,6;1399,6
MCFTR;2006-09-29;1398,73;1398,73
MCFTR;2006-10-02;1400,93;1400,93
MCFTR;2006-10-03;1365,3;1365,3
MCFTR;2006-10-04;1369,1;1369,1
MCFTR;2006-10-05;1417,04;1417,04
MCFTR;2006-10-06;1406,38;1406,38
MCFTR;2006-10-09;1444,77;1444,77
MCFTR;2006-10-10;1441,77;1441,77
MCFTR;2006-10-11;1450,56;1450,56
MCFTR;2006-10-12;1445,24;1445,24
MCFTR;2006-10-13;1472,73;1472,73
MCFTR;2006-10-16;1471,26;1471,26
MCFTR;2006-10-17;1456,9;1456,9
MCFTR;2006-10-18;1481,83;1481,83
MCFTR;2006-10-19;1488,59;1488,59
MCFTR;2006-10-20;1476,06;1476,06
MCFTR;2006-10-23;1472,9;1472,9
MCFTR;2006-10-24;1462,4;1462,4
MCFTR;2006-10-25;1482,48;1482,48
MCFTR;2006-10-26;1476,32;1476,32
MCFTR;2006-10-27;1468,02;1468,02
MCFTR;2006-10-30;1435,98;1435,98
MCFTR;2006-10-31;1459,73;1459,73
MCFTR;2006-11-01;1489,54;1489,54
MCFTR;2006-11-02;1468,27;1468,27
MCFTR;2006-11-03;1486,18;1486,18
MCFTR;2006-11-07;1514,99;1514,99
MCFTR;2006-11-08;1511,4;1511,4
MCFTR;2006-11-09;1537,48;1537,48
MCFTR;2006-11-10;1538,18;1538,18
MCFTR;2006-11-13;1534,86;1534,86
MCFTR;2006-11-14;1533,25;1533,25
MCFTR;2006-11-15;1539,27;1539,27
MCFTR;2006-11-16;1554;1554
MCFTR;2006-11-17;1534,66;1534,66
MCFTR;2006-11-20;1524,91;1524,91
MCFTR;2006-11-21;1544,65;1544,65
MCFTR;2006-11-22;1537,14;1537,14
MCFTR;2006-11-23;1551,61;1551,61
MCFTR;2006-11-24;1553,03;1553,03
MCFTR;2006-11-27;1553,77;1553,77
MCFTR;2006-11-28;1556,15;1556,15
MCFTR;2006-11-29;1582,58;1582,58
MCFTR;2006-11-30;1586,3;1586,3
MCFTR;2006-12-01;1585,74;1585,74
MCFTR;2006-12-04;1600,69;1600,69
MCFTR;2006-12-05;1617,88;1617,88
MCFTR;2006-12-06;1639,86;1639,86
MCFTR;2006-12-07;1644,65;1644,65
MCFTR;2006-12-08;1650,97;1650,97
MCFTR;2006-12-11;1649,33;1649,33
MCFTR;2006-12-12;1646,02;1646,02
MCFTR;2006-12-13;1637,12;1637,12
MCFTR;2006-12-14;1651,81;1651,81
MCFTR;2006-12-15;1665,72;1665,72
MCFTR;2006-12-18;1670,09;1670,09
MCFTR;2006-12-19;1642,13;1642,13
MCFTR;2006-12-20;1663,6;1663,6
MCFTR;2006-12-21;1668,37;1668,37
MCFTR;2006-12-22;1657,77;1657,77
MCFTR;2006-12-25;1652,59;1652,59
MCFTR;2006-12-26;1653,41;1653,41
MCFTR;2006-12-27;1681,77;1681,77
MCFTR;2006-12-28;1716,83;1716,83
MCFTR;2006-12-29;1733,52;1733,52
MCFTR;2007-01-09;1616,84;1616,84
MCFTR;2007-01-10;1614,68;1614,68
MCFTR;2007-01-11;1645,37;1645,37
MCFTR;2007-01-12;1636,94;1636,94
MCFTR;2007-01-15;1698;1698
MCFTR;2007-01-16;1688,2;1688,2
MCFTR;2007-01-17;1656,78;1656,78
MCFTR;2007-01-18;1653,47;1653,47
MCFTR;2007-01-19;1663,29;1663,29
MCFTR;2007-01-22;1701,92;1701,92
MCFTR;2007-01-23;1711,73;1711,73
MCFTR;2007-01-24;1709,77;1709,77
MCFTR;2007-01-25;1731,29;1731,29
MCFTR;2007-01-26;1719,3;1719,3
MCFTR;2007-01-29;1690,64;1690,64
MCFTR;2007-01-30;1693,77;1693,77
MCFTR;2007-01-31;1706,04;1706,04
MCFTR;2007-02-01;1753,31;1753,31
MCFTR;2007-02-02;1751,67;1751,67
MCFTR;2007-02-05;1764,41;1764,41
MCFTR;2007-02-06;1782,02;1782,02
MCFTR;2007-02-07;1775,44;1775,44
MCFTR;2007-02-08;1729,57;1729,57
MCFTR;2007-02-09;1745,47;1745,47
MCFTR;2007-02-12;1688,2;1688,2
MCFTR;2007-02-13;1728,63;1728,63
MCFTR;2007-02-14;1741,08;1741,08
MCFTR;2007-02-15;1740,94;1740,94
MCFTR;2007-02-16;1744,47;1744,47
MCFTR;2007-02-19;1746,86;1746,86
MCFTR;2007-02-20;1732,34;1732,34
MCFTR;2007-02-21;1747,5;1747,5
MCFTR;2007-02-22;1779,66;1779,66
MCFTR;2007-02-26;1806,75;1806,75
MCFTR;2007-02-27;1731,97;1731,97
MCFTR;2007-02-28;1704,3;1704,3
MCFTR;2007-03-01;1630,2;1630,2
MCFTR;2007-03-02;1638,48;1638,48
MCFTR;2007-03-05;1584,58;1584,58
MCFTR;2007-03-06;1608,21;1608,21
MCFTR;2007-03-07;1611,78;1611,78
MCFTR;2007-03-09;1657,41;1657,41
MCFTR;2007-03-12;1656,62;1656,62
MCFTR;2007-03-13;1662,46;1662,46
MCFTR;2007-03-14;1616,39;1616,39
MCFTR;2007-03-15;1650,66;1650,66
MCFTR;2007-03-16;1657,5;1657,5
MCFTR;2007-03-19;1696,46;1696,46
MCFTR;2007-03-20;1677,81;1677,81
MCFTR;2007-03-21;1694,85;1694,85
MCFTR;2007-03-22;1729,88;1729,88
MCFTR;2007-03-23;1752,36;1752,36
MCFTR;2007-03-26;1751,43;1751,43
MCFTR;2007-03-27;1730,87;1730,87
MCFTR;2007-03-28;1746,85;1746,85
MCFTR;2007-03-29;1768,71;1768,71
MCFTR;2007-03-30;1748,4;1748,4
MCFTR;2007-04-02;1745,76;1745,76
MCFTR;2007-04-03;1750,54;1750,54
MCFTR;2007-04-04;1752,61;1752,61
MCFTR;2007-04-05;1769,4;1769,4
MCFTR;2007-04-06;1778,56;1778,56
MCFTR;2007-04-09;1804,59;1804,59
MCFTR;2007-04-10;1810,06;1810,06
MCFTR;2007-04-11;1806,91;1806,91
MCFTR;2007-04-12;1785,56;1785,56
MCFTR;2007-04-13;1822,69;1822,69
MCFTR;2007-04-16;1830,52;1830,52
MCFTR;2007-04-17;1806,63;1806,63
MCFTR;2007-04-18;1777,41;1777,41
MCFTR;2007-04-19;1742,19;1742,19
MCFTR;2007-04-20;1795;1795
MCFTR;2007-04-23;1792,82;1792,82
MCFTR;2007-04-24;1784,18;1784,18
MCFTR;2007-04-25;1793,05;1793,05
MCFTR;2007-04-26;1777,27;1777,27
MCFTR;2007-04-27;1728;1728
MCFTR;2007-04-28;1747,57;1747,57
MCFTR;2007-05-02;1728,94;1728,94
MCFTR;2007-05-03;1743,92;1743,92
MCFTR;2007-05-04;1748,66;1748,66
MCFTR;2007-05-07;1747,98;1747,98
MCFTR;2007-05-08;1734,01;1734,01
MCFTR;2007-05-10;1714,22;1714,22
MCFTR;2007-05-11;1673,86;1673,86
MCFTR;2007-05-14;1680,83;1680,83
MCFTR;2007-05-15;1653,03;1653,03
MCFTR;2007-05-16;1683,82;1683,82
MCFTR;2007-05-17;1666,88;1666,88
MCFTR;2007-05-18;1694,49;1694,49
MCFTR;2007-05-21;1700,27;1700,27
MCFTR;2007-05-22;1694,63;1694,63
MCFTR;2007-05-23;1644,76;1644,76
MCFTR;2007-05-24;1625,35;1625,35
MCFTR;2007-05-25;1628,37;1628,37
MCFTR;2007-05-28;1607,08;1607,08
MCFTR;2007-05-29;1569,97;1569,97
MCFTR;2007-05-30;1561,02;1561,02
MCFTR;2007-05-31;1616,87;1616,87
MCFTR;2007-06-01;1668,85;1668,85
MCFTR;2007-06-04;1660,53;1660,53
MCFTR;2007-06-05;1664,14;1664,14
MCFTR;2007-06-06;1656,54;1656,54
MCFTR;2007-06-07;1635,93;1635,93
MCFTR;2007-06-08;1635,65;1635,65
MCFTR;2007-06-09;1642,28;1642,28
MCFTR;2007-06-13;1659,52;1659,52
MCFTR;2007-06-14;1712,97;1712,97
MCFTR;2007-06-15;1722,84;1722,84
MCFTR;2007-06-18;1733,07;1733,07
MCFTR;2007-06-19;1720,85;1720,85
MCFTR;2007-06-20;1752,51;1752,51
MCFTR;2007-06-21;1724,18;1724,18
MCFTR;2007-06-22;1726,3;1726,3
MCFTR;2007-06-25;1704,95;1704,95
MCFTR;2007-06-26;1723,24;1723,24
MCFTR;2007-06-27;1704,91;1704,91
MCFTR;2007-06-28;1719,74;1719,74
MCFTR;2007-06-29;1716,32;1716,32
MCFTR;2007-07-02;1733,55;1733,55
MCFTR;2007-07-03;1757,04;1757,04
MCFTR;2007-07-04;1753,49;1753,49
MCFTR;2007-07-05;1784,88;1784,88
MCFTR;2007-07-06;1790,43;1790,43
MCFTR;2007-07-09;1810,16;1810,16
MCFTR;2007-07-10;1778,73;1778,73
MCFTR;2007-07-11;1793,52;1793,52
MCFTR;2007-07-12;1845,3;1845,3
MCFTR;2007-07-13;1849,18;1849,18
MCFTR;2007-07-16;1850,66;1850,66
MCFTR;2007-07-17;1847,45;1847,45
MCFTR;2007-07-18;1824,51;1824,51
MCFTR;2007-07-19;1857,64;1857,64
MCFTR;2007-07-20;1849,24;1849,24
MCFTR;2007-07-23;1865,43;1865,43
MCFTR;2007-07-24;1823,77;1823,77
MCFTR;2007-07-25;1837,91;1837,91
MCFTR;2007-07-26;1779,76;1779,76
MCFTR;2007-07-27;1757,8;1757,8
MCFTR;2007-07-30;1757,41;1757,41
MCFTR;2007-07-31;1791,26;1791,26
MCFTR;2007-08-01;1748,63;1748,63
MCFTR;2007-08-02;1768,32;1768,32
MCFTR;2007-08-03;1771,69;1771,69
MCFTR;2007-08-06;1745,17;1745,17
MCFTR;2007-08-07;1747,94;1747,94
MCFTR;2007-08-08;1782,26;1782,26
MCFTR;2007-08-09;1731,68;1731,68
MCFTR;2007-08-10;1698,39;1698,39
MCFTR;2007-08-13;1735,47;1735,47
MCFTR;2007-08-14;1732,19;1732,19
MCFTR;2007-08-15;1693,79;1693,79
MCFTR;2007-08-16;1652,17;1652,17
MCFTR;2007-08-17;1691,86;1691,86
MCFTR;2007-08-20;1675,51;1675,51
MCFTR;2007-08-21;1659,66;1659,66
MCFTR;2007-08-22;1686,9;1686,9
MCFTR;2007-08-23;1688,09;1688,09
MCFTR;2007-08-24;1688,04;1688,04
MCFTR;2007-08-27;1711,09;1711,09
MCFTR;2007-08-28;1696,6;1696,6
MCFTR;2007-08-29;1695,13;1695,13
MCFTR;2007-08-30;1695,42;1695,42
MCFTR;2007-08-31;1732,58;1732,58
MCFTR;2007-09-03;1734,35;1734,35
MCFTR;2007-09-04;1718,33;1718,33
MCFTR;2007-09-05;1708,79;1708,79
MCFTR;2007-09-06;1728,57;1728,57
MCFTR;2007-09-07;1692,38;1692,38
MCFTR;2007-09-10;1695,4;1695,4
MCFTR;2007-09-11;1703,27;1703,27
MCFTR;2007-09-12;1689,88;1689,88
MCFTR;2007-09-13;1721,7;1721,7
MCFTR;2007-09-14;1715,07;1715,07
MCFTR;2007-09-17;1702,83;1702,83
MCFTR;2007-09-18;1724,35;1724,35
MCFTR;2007-09-19;1788,07;1788,07
MCFTR;2007-09-20;1773,47;1773,47
MCFTR;2007-09-21;1782,26;1782,26
MCFTR;2007-09-24;1793,89;1793,89
MCFTR;2007-09-25;1760,16;1760,16
MCFTR;2007-09-26;1802,92;1802,92
MCFTR;2007-09-27;1813,84;1813,84
MCFTR;2007-09-28;1817,93;1817,93
MCFTR;2007-10-01;1791,02;1791,02
MCFTR;2007-10-02;1854,74;1854,74
MCFTR;2007-10-03;1837,79;1837,79
MCFTR;2007-10-04;1836,92;1836,92
MCFTR;2007-10-05;1862,37;1862,37
MCFTR;2007-10-08;1868,54;1868,54
MCFTR;2007-10-09;1888,76;1888,76
MCFTR;2007-10-10;1878,41;1878,41
MCFTR;2007-10-11;1910,28;1910,28
MCFTR;2007-10-12;1896,22;1896,22
MCFTR;2007-10-15;1900,53;1900,53
MCFTR;2007-10-16;1882,09;1882,09
MCFTR;2007-10-17;1888,5;1888,5
MCFTR;2007-10-18;1859,77;1859,77
MCFTR;2007-10-19;1861,31;1861,31
MCFTR;2007-10-22;1831,27;1831,27
MCFTR;2007-10-23;1859,18;1859,18
MCFTR;2007-10-24;1851,63;1851,63
MCFTR;2007-10-25;1877,3;1877,3
MCFTR;2007-10-26;1916,12;1916,12
MCFTR;2007-10-29;1934,23;1934,23
MCFTR;2007-10-30;1917,32;1917,32
MCFTR;2007-10-31;1937,05;1937,05
MCFTR;2007-11-01;1928,54;1928,54
MCFTR;2007-11-02;1941,89;1941,89
MCFTR;2007-11-06;1971,05;1971,05
MCFTR;2007-11-07;1966,83;1966,83
MCFTR;2007-11-08;1981,03;1981,03
MCFTR;2007-11-09;1954,14;1954,14
MCFTR;2007-11-12;1952,84;1952,84
MCFTR;2007-11-13;1930,74;1930,74
MCFTR;2007-11-14;1940,43;1940,43
MCFTR;2007-11-15;1917,68;1917,68
MCFTR;2007-11-16;1894,23;1894,23
MCFTR;2007-11-19;1865,87;1865,87
MCFTR;2007-11-20;1876,37;1876,37
MCFTR;2007-11-21;1844,74;1844,74
MCFTR;2007-11-22;1835,91;1835,91
MCFTR;2007-11-23;1852,64;1852,64
MCFTR;2007-11-26;1877,25;1877,25
MCFTR;2007-11-27;1851,46;1851,46
MCFTR;2007-11-28;1873,37;1873,37
MCFTR;2007-11-29;1884,15;1884,15
MCFTR;2007-11-30;1913,14;1913,14
MCFTR;2007-12-03;1900,88;1900,88
MCFTR;2007-12-04;1896,7;1896,7
MCFTR;2007-12-05;1959,4;1959,4
MCFTR;2007-12-06;1955,03;1955,03
MCFTR;2007-12-07;1978;1978
MCFTR;2007-12-10;2011,24;2011,24
MCFTR;2007-12-11;2017,28;2017,28
MCFTR;2007-12-12;2036,44;2036,44
MCFTR;2007-12-13;1994,14;1994,14
MCFTR;2007-12-14;1959,26;1959,26
MCFTR;2007-12-17;1951,53;1951,53
MCFTR;2007-12-18;1973,27;1973,27
MCFTR;2007-12-19;1963,74;1963,74
MCFTR;2007-12-20;1991,69;1991,69
MCFTR;2007-12-21;1996,6;1996,6
MCFTR;2007-12-24;1994,65;1994,65
MCFTR;2007-12-25;1983,73;1983,73
MCFTR;2007-12-26;1968,76;1968,76
MCFTR;2007-12-27;1971,98;1971,98
MCFTR;2007-12-28;1952,83;1952,83
MCFTR;2008-01-09;1980,38;1980,38
MCFTR;2008-01-10;1986,31;1986,31
MCFTR;2008-01-11;1988,58;1988,58
MCFTR;2008-01-14;2005,89;2005,89
MCFTR;2008-01-15;1995,75;1995,75
MCFTR;2008-01-16;1910,22;1910,22
MCFTR;2008-01-17;1875,3;1875,3
MCFTR;2008-01-18;1857,56;1857,56
MCFTR;2008-01-21;1718,88;1718,88
MCFTR;2008-01-22;1700,14;1700,14
MCFTR;2008-01-23;1631,7;1631,7
MCFTR;2008-01-24;1726,32;1726,32
MCFTR;2008-01-25;1771,2;1771,2
MCFTR;2008-01-28;1698,63;1698,63
MCFTR;2008-01-29;1743,39;1743,39
MCFTR;2008-01-30;1706,21;1706,21
MCFTR;2008-01-31;1635,27;1635,27
MCFTR;2008-02-01;1703,99;1703,99
MCFTR;2008-02-04;1742,72;1742,72
MCFTR;2008-02-05;1695,55;1695,55
MCFTR;2008-02-06;1694,23;1694,23
MCFTR;2008-02-07;1643,19;1643,19
MCFTR;2008-02-08;1629,61;1629,61
MCFTR;2008-02-11;1667,23;1667,23
MCFTR;2008-02-12;1729,93;1729,93
MCFTR;2008-02-13;1753,65;1753,65
MCFTR;2008-02-14;1753,23;1753,23
MCFTR;2008-02-15;1719,38;1719,38
MCFTR;2008-02-18;1757,89;1757,89
MCFTR;2008-02-19;1772,76;1772,76
MCFTR;2008-02-20;1748,83;1748,83
MCFTR;2008-02-21;1789,96;1789,96
MCFTR;2008-02-22;1787,97;1787,97
MCFTR;2008-02-26;1793,08;1793,08
MCFTR;2008-02-27;1777,38;1777,38
MCFTR;2008-02-28;1755,32;1755,32
MCFTR;2008-02-29;1725,11;1725,11
MCFTR;2008-03-03;1707,33;1707,33
MCFTR;2008-03-04;1699,94;1699,94
MCFTR;2008-03-05;1720,16;1720,16
MCFTR;2008-03-06;1716,37;1716,37
MCFTR;2008-03-07;1682,38;1682,38
MCFTR;2008-03-11;1739,7;1739,7
MCFTR;2008-03-12;1742,76;1742,76
MCFTR;2008-03-13;1711,7;1711,7
MCFTR;2008-03-14;1716,26;1716,26
MCFTR;2008-03-17;1643,65;1643,65
MCFTR;2008-03-18;1670,48;1670,48
MCFTR;2008-03-19;1664,95;1664,95
MCFTR;2008-03-20;1630,31;1630,31
MCFTR;2008-03-21;1637,88;1637,88
MCFTR;2008-03-24;1686,59;1686,59
MCFTR;2008-03-25;1656,12;1656,12
MCFTR;2008-03-26;1655,82;1655,82
MCFTR;2008-03-27;1681,67;1681,67
MCFTR;2008-03-28;1691,29;1691,29
MCFTR;2008-03-31;1691,87;1691,87
MCFTR;2008-04-01;1704,67;1704,67
MCFTR;2008-04-02;1717,25;1717,25
MCFTR;2008-04-03;1694,75;1694,75
MCFTR;2008-04-04;1698,74;1698,74
MCFTR;2008-04-07;1738,99;1738,99
MCFTR;2008-04-08;1720,09;1720,09
MCFTR;2008-04-09;1747,05;1747,05
MCFTR;2008-04-10;1750,19;1750,19
MCFTR;2008-04-11;1713,24;1713,24
MCFTR;2008-04-14;1702,11;1702,11
MCFTR;2008-04-15;1725,73;1725,73
MCFTR;2008-04-16;1756,45;1756,45
MCFTR;2008-04-17;1737,92;1737,92
MCFTR;2008-04-18;1773,12;1773,12
MCFTR;2008-04-21;1752,6;1752,6
MCFTR;2008-04-22;1746,45;1746,45
MCFTR;2008-04-23;1738,79;1738,79
MCFTR;2008-04-24;1710,9;1710,9
MCFTR;2008-04-25;1733,87;1733,87
MCFTR;2008-04-28;1740,61;1740,61
MCFTR;2008-04-29;1733,27;1733,27
MCFTR;2008-04-30;1732,3;1732,3
MCFTR;2008-05-04;1760,38;1760,38
MCFTR;2008-05-05;1754,08;1754,08
MCFTR;2008-05-06;1760,45;1760,45
MCFTR;2008-05-07;1807,02;1807,02
MCFTR;2008-05-08;1865,62;1865,62
MCFTR;2008-05-12;1892,98;1892,98
MCFTR;2008-05-13;1911,45;1911,45
MCFTR;2008-05-14;1978,38;1978,38
MCFTR;2008-05-15;1969,78;1969,78
MCFTR;2008-05-16;2020,27;2020,27
MCFTR;2008-05-19;2033,01;2033,01
MCFTR;2008-05-20;2006,63;2006,63
MCFTR;2008-05-21;2029,58;2029,58
MCFTR;2008-05-22;1969,31;1969,31
MCFTR;2008-05-23;1984,71;1984,71
MCFTR;2008-05-26;1969,37;1969,37
MCFTR;2008-05-27;1929,78;1929,78
MCFTR;2008-05-28;1944,78;1944,78
MCFTR;2008-05-29;1983,34;1983,34
MCFTR;2008-05-30;2000,9;2000,9
MCFTR;2008-06-02;1991,13;1991,13
MCFTR;2008-06-03;1975,8;1975,8
MCFTR;2008-06-04;1915,18;1915,18
MCFTR;2008-06-05;1915,4;1915,4
MCFTR;2008-06-06;1925,19;1925,19
MCFTR;2008-06-07;1883,82;1883,82
MCFTR;2008-06-09;1899,74;1899,74
MCFTR;2008-06-10;1882,47;1882,47
MCFTR;2008-06-11;1898,45;1898,45
MCFTR;2008-06-16;1903,98;1903,98
MCFTR;2008-06-17;1929,55;1929,55
MCFTR;2008-06-18;1923,83;1923,83
MCFTR;2008-06-19;1921,16;1921,16
MCFTR;2008-06-20;1901,1;1901,1
MCFTR;2008-06-23;1871,76;1871,76
MCFTR;2008-06-24;1831,03;1831,03
MCFTR;2008-06-25;1833,65;1833,65
MCFTR;2008-06-26;1826,52;1826,52
MCFTR;2008-06-27;1835,3;1835,3
MCFTR;2008-06-30;1822,58;1822,58
MCFTR;2008-07-01;1759,75;1759,75
MCFTR;2008-07-02;1776,34;1776,34
MCFTR;2008-07-03;1766,16;1766,16
MCFTR;2008-07-04;1736,25;1736,25
MCFTR;2008-07-07;1749,34;1749,34
MCFTR;2008-07-08;1734,47;1734,47
MCFTR;2008-07-09;1724,79;1724,79
MCFTR;2008-07-10;1728,77;1728,77
MCFTR;2008-07-11;1689,64;1689,64
MCFTR;2008-07-14;1735,96;1735,96
MCFTR;2008-07-15;1697,22;1697,22
MCFTR;2008-07-16;1709,32;1709,32
MCFTR;2008-07-17;1759,74;1759,74
MCFTR;2008-07-18;1690,77;1690,77
MCFTR;2008-07-21;1702,51;1702,51
MCFTR;2008-07-22;1673,08;1673,08
MCFTR;2008-07-23;1669,88;1669,88
MCFTR;2008-07-24;1639,97;1639,97
MCFTR;2008-07-25;1549,89;1549,89
MCFTR;2008-07-28;1517,65;1517,65
MCFTR;2008-07-29;1501,78;1501,78
MCFTR;2008-07-30;1566,68;1566,68
MCFTR;2008-07-31;1560,55;1560,55
MCFTR;2008-08-01;1557,65;1557,65
MCFTR;2008-08-04;1514,9;1514,9
MCFTR;2008-08-05;1458,53;1458,53
MCFTR;2008-08-06;1473,8;1473,8
MCFTR;2008-08-07;1497,59;1497,59
MCFTR;2008-08-08;1419,03;1419,03
MCFTR;2008-08-11;1473,96;1473,96
MCFTR;2008-08-12;1512,67;1512,67
MCFTR;2008-08-13;1486,69;1486,69
MCFTR;2008-08-14;1507,89;1507,89
MCFTR;2008-08-15;1524,01;1524,01
MCFTR;2008-08-18;1511,94;1511,94
MCFTR;2008-08-19;1421,04;1421,04
MCFTR;2008-08-20;1447,18;1447,18
MCFTR;2008-08-21;1455,47;1455,47
MCFTR;2008-08-22;1434,76;1434,76
MCFTR;2008-08-25;1378,29;1378,29
MCFTR;2008-08-26;1349,51;1349,51
MCFTR;2008-08-27;1359,59;1359,59
MCFTR;2008-08-28;1425,05;1425,05
MCFTR;2008-08-29;1407,96;1407,96
MCFTR;2008-09-01;1426,04;1426,04
MCFTR;2008-09-02;1431,73;1431,73
MCFTR;2008-09-03;1385,72;1385,72
MCFTR;2008-09-04;1341,27;1341,27
MCFTR;2008-09-05;1291,94;1291,94
MCFTR;2008-09-08;1332,82;1332,82
MCFTR;2008-09-09;1211,74;1211,74
MCFTR;2008-09-10;1166,33;1166,33
MCFTR;2008-09-11;1122,75;1122,75
MCFTR;2008-09-12;1190,49;1190,49
MCFTR;2008-09-15;1116,92;1116,92
MCFTR;2008-09-16;922,01;922,01
MCFTR;2008-09-17;893,51;893,51
MCFTR;2008-09-18;893,51;893,51
MCFTR;2008-09-19;1149,88;1149,88
MCFTR;2008-09-22;1156,98;1156,98
MCFTR;2008-09-23;1120,98;1120,98
MCFTR;2008-09-24;1157,13;1157,13
MCFTR;2008-09-25;1146,44;1146,44
MCFTR;2008-09-26;1129,21;1129,21
MCFTR;2008-09-29;1067,06;1067,06
MCFTR;2008-09-30;1075,45;1075,45
MCFTR;2008-10-01;1064,47;1064,47
MCFTR;2008-10-02;1021,51;1021,51
MCFTR;2008-10-03;967,54;967,54
MCFTR;2008-10-06;786,97;786,97
MCFTR;2008-10-07;779,39;779,39
MCFTR;2008-10-08;667,53;667,53
MCFTR;2008-10-09;732,94;732,94
MCFTR;2008-10-13;698,19;698,19
MCFTR;2008-10-14;791,28;791,28
MCFTR;2008-10-15;722,64;722,64
MCFTR;2008-10-16;656,78;656,78
MCFTR;2008-10-17;628,27;628,27
MCFTR;2008-10-20;656,33;656,33
MCFTR;2008-10-21;683,66;683,66
MCFTR;2008-10-22;658,11;658,11
MCFTR;2008-10-23;627,46;627,46
MCFTR;2008-10-24;538,14;538,14
MCFTR;2008-10-28;560,41;560,41
MCFTR;2008-10-29;637,95;637,95
MCFTR;2008-10-30;762,12;762,12
MCFTR;2008-10-31;766,91;766,91
MCFTR;2008-11-01;803,65;803,65
MCFTR;2008-11-05;812,32;812,32
MCFTR;2008-11-06;734,14;734,14
MCFTR;2008-11-07;760,7;760,7
MCFTR;2008-11-10;777,02;777,02
MCFTR;2008-11-11;678,82;678,82
MCFTR;2008-11-12;678,82;678,82
MCFTR;2008-11-13;627,09;627,09
MCFTR;2008-11-14;620,43;620,43
