ticker,year,paid_next,dps_next,p_hat,dps_hat
1332,2016,1,3.5,0.9958892793451601,4.6911041213317795
1333,2016,1,45.0,0.9997604875336612,9.30540487211674
1605,2016,1,9.0,0.9999884694470123,13.085572743342698
1721,2016,1,20.0,0.9999999513540229,14.676398221272239
1801,2016,1,12.0,0.9999999998484994,7.697638972416
1802,2016,1,19.0,0.9999997094998889,7.986616868028862
1803,2016,1,21.0,0.999999978003256,7.7790890850686845
1808,2016,1,30.0,0.9999996229306275,4.716564260083074
1812,2016,1,13.0,0.9999999442537715,7.148333845145812
1925,2016,1,52.0,0.9999998719268914,20.56414677754135
1928,2016,1,32.0,0.9999999946065428,24.0098508948314
1963,2016,1,30.0,0.9999993251328052,13.622777976640796
2002,2016,1,13.0,0.9999999867143925,11.165286225770002
2212,2016,1,23.0,0.9999993120196987,10.56640867820271
2267,2016,1,16.0,0.9999999733959395,19.4876712366654
2269,2016,1,65.0,0.9999999710368466,24.807461118908613
2282,2016,1,52.0,0.9999996983765561,19.80567599895817
2413,2016,1,10.0,0.9999999983775607,31.33036874092334
2432,2016,1,32.0,0.9999966634237415,27.269831245137137
2501,2016,1,40.0,0.9999886366842937,8.12288098676922
2502,2016,1,45.0,0.9999999967084283,23.83371099259048
2503,2016,1,25.5,0.999991188941288,13.197944277864032
2531,2016,1,13.0,0.9998469694231269,7.754776510303021
2768,2016,1,4.0,0.9981428484561965,10.177491234885935
2801,2016,1,18.0,0.9999999730614489,17.250682874495162
2802,2016,1,15.0,0.9999979022398039,11.901009266622331
2871,2016,1,16.0,0.9999999907578715,9.69256474120295
2914,2016,1,70.0,0.9999999967803821,56.013501625805226
3088,2016,1,50.0,0.9999997534151259,11.94386701874842
3092,2016,1,16.0,0.9999999999369205,255.5683718323545
3099,2016,1,6.0,0.9999882113203089,6.775590255349106
3101,2016,1,3.5,0.999911247795935,5.703098392052904
3103,2016,0,0.0,0.09684925890682639,1.3328743428833845
3105,2016,1,15.0,0.9999980397343258,6.557230727549289
3231,2016,1,35.0,0.9999998794550112,13.677359023361616
3289,2016,1,6.5,0.9996847142310689,4.006525771419198
3382,2016,1,45.0,0.9999999947877722,18.789088715495723
3401,2016,1,30.0,0.9999999868944118,8.67857968440269
3402,2016,1,7.0,0.9999996883322627,6.649105196002279
3405,2016,1,22.0,0.9999989576290219,9.89807539031384
3407,2016,1,14.0,0.9999990072858027,8.97987969001691
3436,2016,1,18.0,0.9997542455890474,16.066752120092847
3659,2016,0,0.0,0.9995204319534868,11.731220943873934
3861,2016,1,5.0,0.999345607001398,4.758535473182797
3863,2016,1,30.0,0.9940856721191514,4.597876821551961
3865,2016,1,6.0,0.999959896409356,4.380745039931615
4004,2016,1,50.0,0.8652204978224359,6.321217800557796
4005,2016,1,7.0,0.9999750467923381,4.748535624736968
4021,2016,1,28.0,0.9999999983121459,20.94283050737255
4041,2016,1,6.0,0.9999998884678309,3.1421991034677563
4042,2016,1,16.5,0.999999962136164,13.551581569042073
4043,2016,0,0.0,0.9359759497187844,1.794053695586741
4061,2016,1,7.0,0.999978431733928,5.6541037016424145
4063,2016,1,60.0,0.9999999981803736,40.169069444442016
4151,2016,1,14.5,0.9999948516467327,15.492462123155006
4183,2016,1,9.0,0.9999008113571867,3.7269774639623456
4188,2016,1,12.0,0.999999576145109,5.757071628087891
4208,2016,1,6.0,0.9999965279591237,4.267204118592865
4272,2016,1,17.5,0.9999996231552543,9.471743961553342
4324,2016,1,45.0,0.9999999600545415,22.021591170912274
4452,2016,1,56.0,0.9999999999495282,39.305179644505365
4502,2016,1,90.0,0.9999835603007591,21.269248588935344
4503,2016,1,17.0,0.9999999950461134,20.983415402258526
4506,2016,1,11.0,0.9999950576617437,7.379107405400745
4507,2016,1,38.0,0.9999999989490538,34.885905955027305
4519,2016,1,33.0,0.9999988479608721,20.21633376668149
4523,2016,1,80.0,0.9999668194699526,31.375568729956125
4543,2016,1,22.0,0.9999999449355025,16.80559588672586
4568,2016,1,35.0,0.999999944128543,15.869441046677979
4578,2016,1,50.0,0.9999986173682004,43.70496872978353
4689,2016,1,8.86,0.9999992953553138,6.340048666967171
4704,2016,1,149.0,0.9999998386667679,44.53797259729841
4751,2016,1,32.0,0.9999999720603937,22.906121477541053
4755,2016,1,4.5,0.9999168311732464,5.292455151977346
4901,2016,1,35.0,0.9999999940632645,23.869845889393464
4902,2016,1,15.0,0.9999984811577586,11.878939287779465
4911,2016,1,15.0,0.9999997486729447,9.652731010865716
5019,2016,1,25.0,0.9996016595776245,11.584040093009953
5020,2016,1,8.0,0.9999522015798199,4.575315359109768
5101,2016,1,31.0,0.9991206836294654,14.50846787658993
5108,2016,1,80.0,0.9999999997769289,36.46710264277097
5201,2016,1,55.0,0.9999934552760033,10.047393626087976
5202,2016,0,0.0,0.8264705366030116,2.922179632912051
5214,2016,1,50.0,0.9999229337642727,11.66604761247976
5232,2016,1,5.0,0.9999910015381075,3.780262968950341
5233,2016,1,3.0,0.9999941519399893,5.811649419630962
5301,2016,1,6.0,0.9859944526446013,7.731285262704741
5332,2016,1,34.0,0.9999998493287543,14.482852072070653
5333,2016,1,20.0,0.9999999835751836,12.051180570488047
5401,2016,1,45.0,0.9999999999217968,25.0997455569453
5406,2016,0,0.0,0.18796991653032266,5.771269347296679
5411,2016,1,30.0,0.9995377422259338,13.196122764046429
5541,2016,0,0.0,0.028041622161812774,0.0
5631,2016,1,12.5,0.9999222411827391,2.459501608472849
