ticker,year,paid_next,dps_next,p_hat,dps_hat
ABIO,2016,0,0.0,0.018383471082893864,1.18119222571191
ABRD,2016,1,4.2,0.7147573515376299,1.631376537957636
AFKS,2016,1,1.49,0.9664241444902731,1.4021124774050715
AFLT,2016,1,17.48,0.94785673057556,19.439638580263402
AKRN,2016,1,330.0,0.9710041490146045,228.23972903967464
ALRS,2016,1,8.93,0.9918687310004012,7.313021703119637
AMEZ,2016,0,0.0,0.05353332577528019,1.5666709217018533
APTK,2016,0,0.0,0.0751036777563343,0.8539319395026633
AQUA,2016,0,0.0,0.12421646456456324,3.5818600738201543
ARSA,2016,0,0.0,0.042465205014416196,2.5685633804202816
AVAN,2016,1,15.69,0.23751775403513925,9.87924948894974
BANE,2016,1,148.31,0.9848442137762621,124.12122562188566
BANEP,2016,1,148.41,0.9594009161170173,98.36194249534032
BELU,2016,0,0.0,0.04948019014144628,26.245655204085097
BLNG,2016,0,0.0,0.032508608680123716,0.733473999836224
BSPB,2016,1,1.28,0.7466279579746461,3.2190053385250406
BSPBP,2016,0,0.0,0.03201494877327417,3.7984528346346473
CBOM,2016,0,0.0,0.21922899098111495,1.5155207791981016
CHMF,2016,1,82.33,0.9720467638655175,58.41562433792733
CNTL,2016,0,0.0,0.02052353212754968,1.0457505446897881
CNTLP,2016,0,0.0,0.012415830059226977,1.08437944161398
DIOD,2016,0,0.0,0.020346097620230236,0.7575704103289564
DVEC,2016,0,0.0,0.08697044683419983,0.1801432727810515
EELT,2016,0,0.0,0.010822605080888907,2.696172429043099
ELFV,2016,0,0.0,0.4681861333953104,0.9487332647763251
ENPG,2016,0,0.0,0.12806326204928217,5.311880264109864
ENRU,2016,0,0.0,0.5708725969689217,1.3759088860753597
ETLN,2016,0,0.0,0.11577832785077176,6.7989625348972735
FEES,2016,0,0.0,0.946308604056816,1.2959796669515469
FESH,2016,0,0.0,0.10619388398776035,0.5712388934420422
FLOT,2016,0,0.0,0.08579817135065723,2.9667338066956916
GAZA,2016,0,0.0,0.09611474509801471,26.308665649399064
GAZAP,2016,0,0.0,0.06316253100352781,19.67201349068691
GAZP,2016,1,8.04,0.9889006180016157,8.681276293006928
GCHE,2016,1,108.76,0.9226199471530107,46.434979689678244
GMKN,2016,1,670.3,0.9755158691699556,139.62293160857956
GTRK,2016,0,0.0,0.03335140616251021,9.246725130550582
HEAD,2016,0,0.0,0.04464606449399429,0.9400994129535577
HIMCP,2016,0,0.0,0.021389906762102753,1.909435132701837
HYDR,2016,1,0.05,0.9825562264736171,0.6527452027996314
IRAO,2016,1,0.15,0.9754960397027358,1.89149341539517
IRKT,2016,1,1.75,0.8707510109886215,0.648099442522222
KAZT,2016,1,4.02,0.9751569912460615,4.508961937788443
KAZTP,2016,0,0.0,0.09898615370492314,6.2507416294109435
KBSB,2016,0,0.0,0.04492515822268278,3.6831937404813146
KCHE,2016,0,0.0,0.03063369315553922,0.3589947529218838
KCHEP,2016,0,0.0,0.01698190796565854,0.28590011025744266
KFBA,2016,0,0.0,0.015969284268676106,11.020119397702132
KGKC,2016,0,0.0,0.03863334832345484,1.1228561766002076
KGKCP,2016,0,0.0,0.021602873626313447,1.3810909269971483
KLSB,2016,0,0.0,0.023351692897503332,0.49621667810132253
KMAZ,2016,1,1.13,0.9141108386825266,0.8020799013712917
KMEZ,2016,0,0.0,0.024554249970137346,15.331666719232924
KROT,2016,0,0.0,0.03710609541384796,5.287996725515383
KROTP,2016,0,0.0,0.023374064584358173,2.9018237665171727
KZOS,2016,1,7.87,0.9595096419485517,7.342767126068684
KZOSP,2016,0,0.0,0.09431785087185988,3.439891932388251
LENT,2016,0,0.0,0.4908558564466415,26.77887720886366
LIFE,2016,0,0.0,0.039722709668521594,0.9438497223088019
LKOH,2016,1,205.0,0.97117043601028,197.12458303978536
LNZL,2016,0,0.0,0.15648501140677315,316.61407613127983
LNZLP,2016,0,0.0,0.11711167079439093,308.40393321948795
LPSB,2016,0,0.0,0.024771825418729725,0.7500415627340487
LSNG,2016,1,0.12,0.8467291735657606,0.8086949825166185
LSNGP,2016,0,0.0,0.0911293023040303,0.9689351482287444
LSRG,2016,1,40.0,0.9568496589661155,61.78408741547773
LVHK,2016,0,0.0,0.026463565157141957,1.3967689463423298
MAGE,2016,0,0.0,0.018109732832485632,0.4812237282356919
MAGEP,2016,0,0.0,0.01222221325042245,0.5374876224777784
MAGN,2016,1,3.22,0.9784218555958145,4.828469977731672
MBNK,2016,0,0.0,0.051559627516054855,1.2265779521653053
MDMG,2016,1,11.14,0.9591612182788721,14.693805786966646
MFON,2016,1,32.25,0.9793484959567463,65.19765414830273
MGNT,2016,1,182.92,0.9712080176776555,335.97723253696245
MGTS,2016,1,378.96,0.858958565902587,70.03367730314713
MGTSP,2016,0,0.0,0.12264233077205912,53.380514255593845
MISB,2016,0,0.0,0.029106779533586365,3.7096128812397886
MISBP,2016,0,0.0,0.028632413602352066,3.456219206080798
MOEX,2016,1,10.17,0.9727722434569025,4.999529971914415
MRKC,2016,1,0.02,0.9715158778751514,0.4025740138813645
MRKK,2016,0,0.0,0.3379150343417156,1.7714334681869917
MRKP,2016,1,0.08,0.939437560022989,1.083079068811246
MRKS,2016,1,0.01,0.9289765214753015,0.16075000839055145
MRKU,2016,1,0.03,0.9558175503662756,0.26067994465325733
MRKV,2016,1,0.01,0.1530802235674812,0.8999685960591738
MRKY,2016,1,0.01,0.24481198779602006,0.6830436125624106
MRKZ,2016,0,0.0,0.9558000577716185,0.12646394804393105
MSNG,2016,1,0.08,0.9707213140304826,0.5320229838978839
MSRS,2016,1,0.03,0.9629973752148575,0.27082997085560134
MSTT,2016,1,19.09,0.9645412304324615,9.289170396493247
MTLR,2016,0,0.0,0.19962358101892802,5.452951423333038
MTLRP,2016,1,5.14,0.9005835562541051,3.993822461985684
MTSS,2016,1,35.52,0.9922983721550229,25.629282189215317
MVID,2016,0,0.0,0.9257556462422158,36.75085209459703
NKHP,2016,1,21.08,0.9017375479369536,7.3371322994188
NKNC,2016,0,0.0,0.3321802296870912,7.830539078184083
NKNCP,2016,0,0.0,0.16344853170670298,3.6341482413747928
NKSH,2016,0,0.0,0.015783821601484324,0.7148753914244073
NLMK,2016,1,9.18,0.9798570047497005,12.085217107388052
NMTP,2016,1,0.78,0.9500032126457796,3.639382440698872
NNSB,2016,0,0.0,0.031705578663880664,78.9845577167993
NNSBP,2016,0,0.0,0.027053537460341844,62.451851419125525
NSVZ,2016,0,0.0,0.02941166952330601,4.1245022413702035
NVTK,2016,1,12.94,0.9912645993847783,29.8642242653519
OGKB,2016,1,0.01,0.9449620090837036,0.6364111734132321
OKEY,2016,0,0.0,0.06353901412266331,5.525083103009952
OMZZP,2016,0,0.0,0.9099195666720857,39.91523460026802
PHOR,2016,1,114.0,0.9837542635776801,117.73387877846935
PIKK,2016,1,25.44,0.67276763177919,15.60034806714514
PLZL,2016,1,256.71,0.890927453626463,14.714480930762338
PMSB,2016,1,11.57,0.8085365302683465,5.70932235291787
PMSBP,2016,0,0.0,0.03239705029879537,4.713643942631122
PRFN,2016,0,0.0,0.01946142779006386,0.8683197500663398
PRMB,2016,1,707.15,0.43830780701847977,155.3417281738684
QIWI,2016,1,0.5700000000000001,0.8564250859066023,33.24115296887504
RAGR,2016,1,21.11,0.9601594849651829,41.49777400395437
RASP,2016,0,0.0,0.40988981539435715,9.510530136553506
RBCM,2016,0,0.0,0.03022907213477641,0.8578616129340947
RDRB,2016,1,13.61,0.13066304184213606,6.303876225261117
RGSS,2016,0,0.0,0.04871176006905249,0.7875493439312882
RKKE,2016,0,0.0,0.6945342603663781,226.84408273583333
RNFT,2016,0,0.0,0.46300538166113764,22.36888656354017
ROLO,2016,0,0.0,0.03037724911351145,0.19442242140923707
ROSN,2016,1,9.81,0.9902714037453252,13.825650374226397
ROSSETI,2016,0,0.0,0.11836582989083075,3.282113705317016
ROST,2016,0,0.0,0.018088922344525176,1.5605450537812326
RTKM,2016,1,5.39,0.9806933332721639,3.105957051438458
RTKMP,2016,1,5.39,0.9540967740240973,2.8767292132969646
RTSB,2016,0,0.0,0.6599272830437332,1.4020820497098223
RTSBP,2016,0,0.0,0.025901916280522495,1.40270001182978
RUAL,2016,1,1.7,0.7816981060451379,2.4864695181995637
RUSI,2016,0,0.0,0.049442991765348374,1.458750054738439
SBER,2016,1,15.0,0.953058848293777,5.473453522212379
SBERP,2016,0,0.0,0.08861684668944511,4.419025124848773
SELG,2016,0,0.0,0.3447278023103367,1.5451831849870532
SFIN,2016,1,30.87,0.3655255930985483,26.305112569068058
SIBN,2016,1,20.68,0.925561158689483,6.1142096905794165
SLEN,2016,0,0.0,0.029678525186105354,1.4410663884355668
SMLT,2016,0,0.0,0.18665341302844152,6.978524611135332
SNGS,2016,1,0.6,0.8690892147626197,2.503278606248769
SNGSP,2016,1,0.6,0.8975594178295776,2.3554317073688993
SPBE,2016,0,0.0,0.012114635731231874,1.5730708926911168
SVAV,2016,0,0.0,0.4442586720272791,29.09759186253469
SVET,2016,0,0.0,0.03971197112418315,8.545239864756962
SVETP,2016,0,0.0,0.03971197112418315,8.545239864756962
T,2016,0,0.0,0.11730640303129619,21.62140260153691
TATN,2016,0,0.0,0.9884607521457383,29.840170599770122
TATNP,2016,0,0.0,0.10147249972174117,13.969662852889769
TGKA,2016,0,0.0,0.21411238953889955,1.684976302788372
TGKB,2016,1,0.0,0.9227195900948209,0.41034600268551197
TGKBP,2016,0,0.0,0.035001521350820956,0.7494732823531407
TGKN,2016,0,0.0,0.026779233472469462,2.189871195732514
TNSE,2016,0,0.0,0.9470390909827897,83.10008886813276
TORS,2016,0,0.0,0.024089495925316003,1.8130602197192274
TORSP,2016,0,0.0,0.026012522672956603,1.6651642061217895
TRMK,2016,1,1.96,0.9609260610794137,2.8177008532622607
TRNFP,2016,0,0.0,0.18106482017321215,65.61238012963182
TTLK,2016,1,0.02,0.8118541962732416,0.2260245645121812
UKUZ,2016,0,0.0,0.053813016323494285,25.712237375671116
UNAC,2016,0,0.0,0.5194598256975616,0.5506329819657418
UPRO,2016,1,0.21,0.9022464443125257,0.7981022158747333
URKA,2016,0,0.0,0.2573289055706833,3.4097319753228486
USBN,2016,0,0.0,0.0995399315403605,1.4603288936990935
UTAR,2016,0,0.0,0.10261448919530933,1.8222525138565222
UWGN,2016,0,0.0,0.22043731609267622,25.157724277495237
VKCO,2016,0,0.0,0.3488603579417015,25.724465771911603
VLHZ,2016,0,0.0,0.05238497725704318,6.52986126146567
VRSB,2016,0,0.0,0.05076451037283947,2.35178977765073
VRSBP,2016,0,0.0,0.041853226637968435,2.23941244447769
VSMO,2016,1,1710.18,0.9739758949502094,506.8005795821829
VSYD,2016,0,0.0,0.02958298690832552,90.86697143243109
VSYDP,2016,0,0.0,0.03334292252504399,160.47309927179765
VTBR,2016,1,3.74,0.9592521357882292,2.756247089040757
WTCM,2016,0,0.0,0.04890707293200323,0.9065083842493908
WTCMP,2016,0,0.0,0.03112464444772583,1.0894647687958712
X5,2016,0,0.0,0.06812689219557967,97.96426069752154
YAKG,2016,1,0.21,0.9506397019971059,1.4745044806060623
YDEX,2016,0,0.0,0.1097575938973151,81.69457502590086
YKEN,2016,0,0.0,0.05787739850715711,0.7538116689668088
YKENP,2016,0,0.0,0.03926733890977516,0.9946476297533913
YRSB,2016,0,0.0,0.03257942494008225,2.983602875521123
YRSBP,2016,0,0.0,0.026352148556705476,2.5620156188676573
ABIO,2017,0,0.0,0.1259908472812117,0.654353856296214
ABRD,2017,1,2.94,0.7527270645509864,4.907581967971892
AFKS,2017,1,0.11,0.8474567801696316,0.9147218498361268
AFLT,2017,1,12.8053,0.8701727575639749,16.85980638924413
AGRO,2017,0,0.0,0.2584985881053781,12.500263739468089
AKRN,2017,1,337.0,0.8519189217218627,221.85516587658483
ALRS,2017,1,11.17,0.8606352670468059,7.547446922622317
AMEZ,2017,0,0.0,0.1781744245509106,1.0883931136166292
APTK,2017,0,0.0,0.18903099644845886,0.6184811805838207
AQUA,2017,0,0.0,0.30952461352068017,5.547018164877478
ARSA,2017,0,0.0,0.17180051801577956,0.6337118791773924
AVAN,2017,1,6.2,0.6796856579593137,11.302562677262603
BANE,2017,1,158.95,0.8811103162157823,105.49163760444729
BANEP,2017,1,158.95,0.7913235959305583,61.40700199452509
BELU,2017,0,0.0,0.31459368364141366,22.384201759267043
BLNG,2017,0,0.0,0.16611046431626347,1.5630596932376335
BSPB,2017,1,3.0,0.7475437379963163,2.4198226587818947
BSPBP,2017,0,0.0,0.16720726522368418,2.168557970887676
CBOM,2017,1,0.12,0.2888471867382565,1.976937533102491
CHMF,2017,1,128.65,0.8648168134018096,47.189459599834926
CNTL,2017,0,0.0,0.15729208052443946,0.49920753229079956
CNTLP,2017,0,0.0,0.16119445069408578,0.9538495613849963
DIOD,2017,1,0.43,0.15795974007268299,0.351593785820775
DVEC,2017,0,0.0,0.2315831048657913,0.3669790980539098
EELT,2017,0,0.0,0.15060350493903032,1.2407576643311327
ELFV,2017,0,0.0,0.3279703656418057,1.6793457024403144
ENPG,2017,0,0.0,0.1972718554043328,3.421772662234334
ENRU,2017,0,0.0,0.3325212758333991,1.6139970112982578
ETLN,2017,0,0.0,0.20894354602251625,9.977389100766274
FEES,2017,1,0.014815395834,0.4356497260987737,1.071751748798605
