ticker,year,paid_next,dps_next,p_hat,dps_hat
9005,2020,1,5.0,0.7764320708440471,11.80458173589435
9007,2020,1,10.0,0.8761265600130728,10.134520999291883
9008,2020,1,20.0,0.9323484201742213,26.569724267834314
9009,2020,1,8.5,0.8971227960367614,10.089115862147258
9020,2020,1,50.0,0.8502802312692851,77.90179691998333
9021,2020,1,50.0,0.8852882638694015,80.69072085311069
9022,2020,1,65.0,0.8694506069219674,79.63266526158404
9064,2020,1,30.0,0.9605330846727641,21.394564180699145
9101,2020,1,180.0,0.9096407981556583,26.061250309298867
9104,2020,1,135.0,0.7394372541298359,30.792825860893903
9107,2020,0,0.0,0.16737756046286836,31.489754303813935
9201,2020,0,0.0,0.3084740863950771,27.91153922805081
9202,2020,0,0.0,0.28479821461209787,25.099205956181404
9301,2020,1,30.0,0.9546733227367458,32.000243568228605
9412,2020,1,9.0,0.8282957028908007,9.549504718789128
9432,2020,1,55.0,0.9373067663740482,57.363640165176434
9433,2020,1,60.0,0.9709070254095894,51.851948434629044
9434,2020,1,43.0,0.972444652266096,27.802023905220455
9501,2020,0,0.0,0.06141036335087187,9.960358493901085
9502,2020,1,25.0,0.5892662535719945,29.39542720443087
9503,2020,1,25.0,0.7482254515815964,23.70654580880433
9508,2020,1,17.5,0.6632423797990852,18.979887642028057
9531,2020,1,30.0,0.8778234055137811,31.873529428465012
9532,2020,1,27.5,0.8940460362609567,25.175226687286244
9602,2020,1,17.5,0.9078598002164483,31.864268433268695
9735,2020,1,85.0,0.914353160522188,93.45205683423467
9766,2020,1,50.5,0.953372561815252,56.762035489458405
9843,2020,1,66.0,0.9021093512993283,82.91945719602076
9983,2020,1,240.0,0.9665384336626678,202.0723151504598
9984,2020,1,22.0,0.7830179214896033,17.355090841757324
1332,2021,1,8.0,0.9379640585097851,8.000522901996684
1333,2021,1,55.0,0.833760313885902,39.715399247972385
1605,2021,1,32.0,0.9577318830012099,18.06851974105514
1721,2021,1,50.0,0.9834372628735234,39.309710360724694
1801,2021,1,65.0,0.9727411075586886,66.59129309098093
1802,2021,1,16.0,0.9492808539277282,17.061096553329723
1803,2021,1,11.5,0.9117290878832538,14.396717096986434
1808,2021,1,45.0,0.9529511899847293,32.2965116691091
1812,2021,1,31.0,0.9706677783998231,28.234375806041104
1925,2021,1,71.0,0.9815306556301523,53.68772690221947
1928,2021,1,47.0,0.9369218521376397,33.17520244949069
1963,2021,1,15.0,0.871119854091159,16.102541077404602
2002,2021,1,20.0,0.9826853313916863,17.393671452563538
2212,2021,1,22.0,0.9289668836059766,20.218349951507108
2267,2021,1,36.0,0.9584078354859773,26.897457633349195
2269,2021,1,90.0,0.9894723199689275,93.80362340528119
2282,2021,1,102.0,0.9900157720444885,101.41256929328041
2413,2021,1,16.0,0.9587252584213654,15.75015275408076
2432,2021,1,39.0,0.9646053086614061,25.24896868419853
2501,2021,1,42.0,0.9262796088105778,39.44397459659767
2502,2021,1,58.0,0.9771269557171255,51.897451750180224
2503,2021,1,36.5,0.9649803042037718,29.36216446446616
2531,2021,1,37.0,0.948921987184818,14.095383867151554
2768,2021,1,61.0,0.8449523420933065,14.904416149732208
2801,2021,1,39.0,0.9838776146711791,37.73164552114181
2802,2021,1,28.0,0.9738182136773479,25.069972554308464
2871,2021,1,25.0,0.9875433510440992,32.27000843197185
2914,2021,1,113.0,0.9768943894250358,57.81130350574036
3088,2021,1,35.0,0.9532018004713213,30.062969317123187
3092,2021,1,36.0,0.9778065221505465,23.560878613566125
3099,2021,1,5.0,0.6462369938293308,6.487986052682543
3101,2021,1,40.0,0.9083933139086167,35.2094935079459
3103,2021,0,0.0,0.036431357303103186,17.15806087619627
3105,2021,1,17.0,0.9488922586365206,16.79904362579191
3231,2021,1,55.0,0.9119978753822112,35.25981016999345
3289,2021,1,9.0,0.9505701874718193,8.71342841846208
3382,2021,1,52.0,0.9796601936072367,75.72892170502152
3401,2021,1,27.5,0.792559376514956,25.394697579033302
3402,2021,1,8.0,0.9439531404080951,13.273612969021462
3405,2021,1,23.0,0.9608726082681395,16.14052722878458
3407,2021,1,17.0,0.968765094937366,19.487029243620167
3436,2021,1,45.0,0.9768376392576615,21.870918194882822
3659,2021,1,5.0,0.9193489901377092,10.365255257254194
3861,2021,1,7.0,0.9227914644445026,8.396116611235938
3863,2021,1,30.0,0.9057404921895891,34.27088460554842
3865,2021,1,17.0,0.9369637030094659,10.66239126741181
4004,2021,1,65.0,0.8884920775891734,44.500575718295075
4005,2021,1,14.0,0.8968277981469972,10.23389950365466
4021,2021,1,72.0,0.9610458840634449,45.05320441207746
4041,2021,1,125.0,0.961919083000691,61.03549176453426
4042,2021,1,50.0,0.9739548129649471,24.646586748112547
4043,2021,1,35.0,0.9551367923110431,36.34069746437064
4061,2021,1,75.0,0.9790280197521503,72.77060969978882
4063,2021,1,250.0,0.9677291305841507,127.21128267940053
4151,2021,1,27.0,0.934867801507837,31.064587107523806
4183,2021,1,65.0,0.9729268634253231,41.081542803906466
4188,2021,1,15.0,0.8045683381161263,15.956948985096107
4208,2021,1,50.0,0.9639596037279504,52.61528196637093
4272,2021,1,25.0,0.9469236525056868,14.110298870265465
4324,2021,1,85.0,0.9438745693148874,60.15590767236287
4385,2021,0,0.0,0.17628663669001896,22.69874249326896
4452,2021,1,74.0,0.9771736060415661,71.92502696036915
4502,2021,1,90.0,0.9405265046247016,35.00270829473541
4503,2021,1,25.0,0.938447738306258,26.00189559207932
4506,2021,1,14.0,0.9385632370308181,12.74026379064425
4507,2021,1,60.0,0.9754771879701213,63.15444258785965
4519,2021,1,40.0,0.9739586009335748,36.94259076714436
4523,2021,1,80.0,0.9201041898905984,51.93779290649848
4543,2021,1,18.0,0.9534520645808814,20.140417529679578
4568,2021,1,13.5,0.8686700701480511,15.464478091154211
4578,2021,1,50.0,0.9441000542392279,57.38211481943326
4689,2021,1,5.81,0.9654623736747936,9.694605815198113
4704,2021,1,151.0,0.9835180840144284,149.67892421274527
4751,2021,1,14.0,0.9583484955205179,21.821009405766254
4755,2021,1,4.5,0.06601429156770289,6.750605857121968
4901,2021,1,55.0,0.9873219394391467,72.80627377838978
4902,2021,1,15.0,0.5904104578451446,10.123055609148278
4911,2021,1,75.0,0.9769312726206885,31.289071116462843
5019,2021,1,110.0,0.8841207735012836,52.193266424126996
5020,2021,1,11.0,0.8880322979627824,9.8275554547163
5101,2021,1,33.0,0.9790392298783175,34.48582217864495
5108,2021,1,90.0,0.9838388159542049,80.91182076066642
5201,2021,1,105.0,0.9839564868517942,102.49975577983055
5202,2021,0,0.0,0.07606976299960147,21.359933611518475
5214,2021,1,60.0,0.9856072800008284,60.08355308368525
5232,2021,1,60.0,0.9288185541878373,59.4477748290714
5233,2021,1,35.0,0.9511552594465599,42.555029028554436
5301,2021,1,15.0,0.9601595608096345,13.904120954262192
5332,2021,1,50.0,0.9853928156971041,42.087006100379455
5333,2021,1,33.0,0.9612766244641082,22.758693464378588
5401,2021,1,90.0,0.7274891277780012,18.38496914692741
5406,2021,1,30.0,0.49637980107251906,15.128109083268386
5411,2021,1,80.0,0.6842256040685121,17.630581617513084
5541,2021,1,155.0,0.8210410380300935,16.979424993603246
5631,2021,1,34.5,0.9572760586489618,31.32723110813588
5703,2021,1,45.0,0.8804885371506314,59.48702574245867
5706,2021,1,110.0,0.9811503841518044,93.600071264701
5707,2021,1,75.0,0.7242087173095689,44.098863529911725
5711,2021,1,50.0,0.9245665428514357,49.67424330691264
5713,2021,1,188.0,0.9861454778406563,50.10225958754755
5714,2021,1,130.0,0.9902723158350633,92.27450182370853
5715,2021,1,50.0,0.8964754653616506,40.78543544004182
5801,2021,1,60.0,0.7421274019161375,60.93120278248699
5802,2021,1,25.0,0.9299754506866778,30.007830878024908
5803,2021,1,10.0,0.20459661058536951,7.631269357902953
5901,2021,1,65.0,0.8998213190962203,14.369416928557863
6028,2021,1,52.0,0.5101030374778809,24.41992537427948
6098,2021,1,10.5,0.9140018688409974,16.77706324372008
6103,2021,1,55.0,0.9536232862523722,50.72393834034107
6113,2021,1,21.0,0.9489491668052737,18.331281382615728
6146,2021,1,609.0,0.9746449487093712,290.885135618446
6178,2021,1,50.0,0.9812824609524402,43.5546837984502
6273,2021,1,450.0,0.8831426642637674,163.9608633079136
6301,2021,1,56.0,0.9638798170210158,38.98092021884523
6302,2021,1,80.0,0.9740385079916674,47.74040796791077
6305,2021,1,65.0,0.8350761323689422,29.221733261990924
6326,2021,1,22.0,0.9894965818492203,23.495564253713255
6361,2021,1,108.0,0.9846996798081524,82.73289631773538
6366,2021,0,0.0,0.11587151949559571,7.207907324715301
6367,2021,1,110.0,0.9468266517115401,79.33255115816061
6471,2021,1,15.0,0.741054261701494,12.689011451219528
6472,2021,0,0.0,0.04816811342121406,4.135081185701151
6473,2021,1,10.0,0.8330216244020615,15.546813412219404
6501,2021,1,65.0,0.9872728117311039,58.69650040827
6503,2021,1,26.0,0.9864786247383032,23.352166551533685
6504,2021,1,55.0,0.9743053207664713,56.83663849968296
6505,2021,1,30.0,0.8980632533011894,34.9062332175513
6506,2021,1,26.0,0.9634261106074224,22.535353019189248
6508,2021,1,25.0,0.9578754185908324,40.77465928271821
6594,2021,1,35.0,0.9504689385544762,30.155288856859656
6645,2021,1,46.0,0.9496488157791263,48.89344002930829
6674,2021,1,35.0,0.9900904964669326,44.05911708040542
6701,2021,1,50.0,0.9733398766342455,57.75174206534984
6702,2021,1,110.0,0.9860635833995147,116.5387062152879
6703,2021,1,30.0,0.7950429395430477,34.17131756774584
6723,2021,0,0.0,0.2683255673131563,8.724922022086304
6724,2021,1,31.0,0.9409537488265337,18.737945773235463
6752,2021,1,15.0,0.966991473829458,20.860117968776407
6753,2021,1,40.0,0.9161984285976694,18.505822276289646
6758,2021,1,35.0,0.968943492294006,37.292946565361106
6762,2021,1,45.0,0.9471164010205125,43.444441505824905
6770,2021,1,10.0,0.6799277312391133,13.974909446996055
6841,2021,1,17.0,0.9360849493786113,16.851594202100518
6857,2021,1,70.0,0.9695570359818514,43.38349121661725
6861,2021,1,100.0,0.9529738153380991,67.62045946616918
6902,2021,1,85.0,0.9639267421441657,52.156767371943154
6920,2021,1,65.0,0.9772209853587712,59.30396194079274
6952,2021,1,22.5,0.9325797558062645,16.105984731072713
6954,2021,1,239.68,0.9792604053226828,175.12206549095933
6971,2021,1,90.0,0.9854566721351231,80.4418637287261
6976,2021,1,40.0,0.9830043825755526,33.57639126136657
6981,2021,1,70.0,0.9879929281122735,58.535876745825746
6988,2021,1,110.0,0.9483060672305421,78.94605209781588
7003,2021,0,0.0,0.035708672680070414,23.874288639530228
7004,2021,1,12.0,0.9442393325169092,8.461103577264936
7011,2021,1,55.0,0.6147461840931254,54.81833724870096
7012,2021,1,20.0,0.08039757418788535,25.60792646652401
7013,2021,1,40.0,0.07383584453992105,34.42619754935297
7186,2021,1,10.0,0.9818063527500237,10.989535035337813
7201,2021,1,5.0,0.1393604518691241,6.790191995148108
7202,2021,1,37.0,0.9519889286700292,23.562101691291918
7203,2021,1,28.0,0.988761537377988,79.17881462968222
7205,2021,0,0.0,0.7790298293468831,9.615847927577981
7211,2021,0,0.0,0.07602944510497464,4.245676554428979
7261,2021,1,20.0,0.12367621971058983,13.229936361907619
7267,2021,1,65.0,0.9719238423122517,43.59579605737007
